Tue Jun 11 10:06:30 2024    stats_profiling.raw

         81370879 function calls (80985164 primitive calls) in 183.891 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
    22306    0.005    0.000    0.005    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/figure.py:2733(_get_dpi)
      924    0.005    0.000    0.008    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/axis.py:1017(_translate_tick_params)
     9455    0.005    0.000    0.036    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/figure.py:2736(_set_dpi)
      433    0.005    0.000    1.106    0.003 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/axis.py:2079(_get_tick_boxes_siblings)
      312    0.005    0.000    1.149    0.004 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/axis.py:2294(_update_label_position)
     2002    0.005    0.000    0.130    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/scipy/optimize/_lsq/least_squares.py:96(<listcomp>)
        7    0.005    0.001    0.005    0.001 /Users/federicasibilla/Documenti/Tesi/SIMULAZIONI/N_dynamics.py:236(encode)
    22732    0.005    0.000    0.005    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/artist.py:1132(sticky_edges)
     4664    0.005    0.000    0.007    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/transforms.py:253(x0)
     3551    0.005    0.000    0.087    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/backend_bases.py:683(new_gc)
     1295    0.005    0.000    0.105    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/ticker.py:1969(__init__)
     1818    0.005    0.000    0.019    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/artist.py:1007(set_alpha)
    10589    0.005    0.000    0.005    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/numpy/core/numeric.py:199(_ones_like_dispatcher)
     8803    0.005    0.000    0.009    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/pygraphviz/graphviz.py:150(agattr)
     1668    0.005    0.000    0.008    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/axis.py:196(_set_labelrotation)
6594/6481    0.005    0.000    0.043    0.000 {method 'view' of 'numpy.ndarray' objects}
     2853    0.005    0.000    0.046    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/transforms.py:2323(blended_transform_factory)
      152    0.005    0.000    0.014    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/numpy/ma/core.py:1010(__call__)
     1007    0.005    0.000    0.040    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/axes/_base.py:971(get_xaxis_text2_transform)
     2370    0.005    0.000    0.062    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/patches.py:343(_set_facecolor)
      223    0.005    0.000    0.294    0.001 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/axis.py:643(__init__)
     5163    0.005    0.000    0.008    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/lines.py:1040(set_antialiased)
    11501    0.005    0.000    0.005    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/_api/__init__.py:80(<genexpr>)
      138    0.005    0.000    2.942    0.021 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/collections.py:343(draw)
  243/141    0.005    0.000    0.052    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/gridspec.py:657(get_position)
     7931    0.004    0.000    0.004    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/numpy/ma/core.py:3417(dtype)
     1313    0.004    0.000    0.055    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/cbook/__init__.py:550(_get_data_path)
     1222    0.004    0.000    0.035    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/path.py:419(iter_bezier)
      501    0.004    0.000    0.018    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/transforms.py:1057(set)
      341    0.004    0.000    0.009    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/transforms.py:493(anchored)
        1    0.004    0.004    0.004    0.004 {built-in method pygraphviz._graphviz.agread}
      100    0.004    0.000    0.301    0.003 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/mpl_toolkits/mplot3d/axis3d.py:532(get_tightbbox)
3694/1694    0.004    0.000    0.025    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/transforms.py:2398(_iter_break_from_left_to_right)
     3336    0.004    0.000    0.004    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/text.py:434(<listcomp>)
     2355    0.004    0.000    0.046    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/numpy/core/fromnumeric.py:2100(clip)
    16304    0.004    0.000    0.004    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/numpy/core/fromnumeric.py:2687(_max_dispatcher)
     9068    0.004    0.000    0.004    0.000 {built-in method math.cos}
     5163    0.004    0.000    0.009    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/lines.py:1099(set_gapcolor)
     6968    0.004    0.000    0.004    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/spines.py:551(__getattr__)
     2381    0.004    0.000    0.005    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/spines.py:558(__getitem__)
        9    0.004    0.000    0.004    0.000 {method 'set_window_title' of '_macosx.FigureManager' objects}
     5163    0.004    0.000    0.037    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/lines.py:1220(set_markerfacecolor)
    17222    0.004    0.000    0.004    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/artist.py:966(get_agg_filter)
     2674    0.004    0.000    0.014    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/axes/_base.py:564(_axis_map)
    14638    0.004    0.000    0.004    0.000 {method 'replace' of 'str' objects}
     6522    0.004    0.000    0.004    0.000 {built-in method math.log10}
     1295    0.004    0.000    0.111    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/ticker.py:2889(__init__)
      743    0.004    0.000    0.214    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/patches.py:582(draw)
      753    0.004    0.000    0.013    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/cbook/__init__.py:221(connect)
    21719    0.004    0.000    0.004    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/transforms.py:1803(get_affine)
      565    0.004    0.000    0.008    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/transforms.py:619(padded)
     1262    0.004    0.000    0.016    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/transforms.py:1607(transform_path_non_affine)
      489    0.004    0.000    0.022    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/collections.py:766(_set_edgecolor)
     2653    0.004    0.000    0.038    0.000 {method 'all' of 'numpy.ndarray' objects}
      661    0.004    0.000    0.027    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/axes/_base.py:1025(get_yaxis_text1_transform)
     1509    0.004    0.000    0.026    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/lines.py:697(_transform_path)
     5228    0.004    0.000    0.021    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/transforms.py:2254(get_affine)
    17222    0.004    0.000    0.004    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/artist.py:939(get_rasterized)
     8803    0.004    0.000    0.004    0.000 {built-in method pygraphviz._graphviz.agattr}
     2158    0.004    0.000    0.009    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/ticker.py:1942(le)
      148    0.004    0.000    2.676    0.018 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/axis.py:1368(draw)
    15914    0.004    0.000    0.004    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/numpy/core/fromnumeric.py:2831(_min_dispatcher)
      740    0.004    0.000    0.005    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/cbook/__init__.py:1685(safe_isfinite)
     4351    0.004    0.000    0.006    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/transforms.py:2683(get_matrix)
     3966    0.004    0.000    0.013    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/transforms.py:2214(<lambda>)
7402/7124    0.004    0.000    0.013    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/abc.py:121(__subclasscheck__)
     2572    0.004    0.000    0.006    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/numpy/ma/core.py:1315(_replace_dtype_fields)
     9428    0.004    0.000    0.004    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/font_manager.py:837(set_file)
     1972    0.004    0.000    0.005    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/_api/__init__.py:175(check_getitem)
     1442    0.004    0.000    0.055    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/numpy/ma/core.py:6660(array)
     2002    0.004    0.000    0.004    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/scipy/integrate/_ivp/ivp.py:28(prepare_events)
      292    0.004    0.000    0.007    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/numpy/lib/arraysetops.py:323(_unique1d)
     5219    0.004    0.000    0.010    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/backend_bases.py:963(set_foreground)
     4312    0.004    0.000    0.402    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/artist.py:1205(update)
    15171    0.004    0.000    0.004    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/text.py:907(get_text)
    11161    0.004    0.000    0.004    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/numpy/core/numeric.py:63(_zeros_like_dispatcher)
     4754    0.004    0.000    0.013    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/transforms.py:2307(get_matrix)
     1490    0.004    0.000    0.390    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/axis.py:1482(get_majorticklocs)
     6526    0.004    0.000    0.004    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/enum.py:786(__reduce_ex__)
      127    0.004    0.000    0.050    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/colors.py:1361(inverse)
3047/1400    0.004    0.000    0.036    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/transforms.py:2391(__eq__)
       75    0.004    0.000    0.009    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/numpy/core/numeric.py:1468(cross)
     1349    0.004    0.000    0.061    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/transforms.py:654(<listcomp>)
      472    0.004    0.000    0.004    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/transforms.py:2492(get_matrix)
     2692    0.004    0.000    0.005    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/pathlib.py:239(splitroot)
     2158    0.004    0.000    0.004    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/ticker.py:1917(__init__)
     2366    0.003    0.000    0.026    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/text.py:1184(set_position)
        2    0.003    0.002    0.003    0.002 {built-in method posix.listdir}
    12863    0.003    0.000    0.003    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/numpy/core/fromnumeric.py:1764(_ravel_dispatcher)
     3202    0.003    0.000    0.027    0.000 {method 'sum' of 'numpy.ndarray' objects}
     1605    0.003    0.000    0.003    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/scipy/optimize/_lsq/common.py:708(check_termination)
     1422    0.003    0.000    0.010    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/patches.py:384(set_linewidth)
      499    0.003    0.000    0.018    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/transforms.py:856(update_from_path)
     3551    0.003    0.000    0.004    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/backend_bases.py:1025(get_hatch_path)
    10297    0.003    0.000    0.003    0.000 {built-in method math.radians}
     1032    0.003    0.000    0.011    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/axes/_base.py:3556(_validate_converted_limits)
     6228    0.003    0.000    0.003    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/text.py:1339(set_parse_math)
     5163    0.003    0.000    0.007    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/lines.py:538(set_markevery)
     8803    0.003    0.000    0.005    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/pygraphviz/graphviz.py:198(agroot)
     1315    0.003    0.000    0.047    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/pathlib.py:589(_from_parts)
     2980    0.003    0.000    0.006    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/numpy/core/_ufunc_config.py:452(_no_nep50_warning)
      966    0.003    0.000    0.170    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/axis.py:1306(<listcomp>)
      172    0.003    0.000    0.075    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/collections.py:76(__init__)
       99    0.003    0.000    9.964    0.101 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/axes/_base.py:2999(draw)
     1834    0.003    0.000    0.169    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/lines.py:1026(get_path)
     8803    0.003    0.000    0.005    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/pygraphviz/graphviz.py:213(agraphof)
     1044    0.003    0.000    0.015    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/axes/_base.py:1179(_set_artist_props)
      661    0.003    0.000    0.062    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/axis.py:505(_apply_tickdir)
        1    0.003    0.003    0.110    0.110 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/networkx/drawing/nx_agraph.py:113(to_agraph)
     2158    0.003    0.000    0.006    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/ticker.py:1949(ge)
     2256    0.003    0.000    0.003    0.000 {method 'nonzero' of 'numpy.ndarray' objects}
    11331    0.003    0.000    0.003    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/axis.py:560(formatter)
     2355    0.003    0.000    0.021    0.000 {method 'clip' of 'numpy.ndarray' objects}
